,date_de_tirage,combinaison_gagnante_en_ordre_croissant,boule_1,boule_2,boule_3,boule_4,boule_5,numero_chance
842,17/10/2011,4-13-14-18-48+10,14,13,18,4,48,10
843,15/10/2011,5-13-27-37-39+3,13,37,27,5,39,3
844,12/10/2011,9-12-20-25-30+5,12,9,20,30,25,5
845,10/10/2011,3-15-16-45-47+7,15,47,16,45,3,7
846,08/10/2011,21-22-30-31-44+7,31,44,21,30,22,7
847,05/10/2011,2-7-20-27-42+5,20,2,7,42,27,5
848,03/10/2011,4-12-27-28-40+1,40,28,27,12,4,1
849,01/10/2011,14-15-25-32-38+3,25,38,14,32,15,3
850,28/09/2011,3-8-16-36-42+3,16,42,36,3,8,3
851,26/09/2011,4-11-33-44-49+9,11,44,33,4,49,9
852,24/09/2011,4-33-36-40-41+6,36,4,41,33,40,6
853,21/09/2011,16-19-20-40-46+4,40,20,46,19,16,4
854,19/09/2011,1-13-27-35-48+7,13,1,27,48,35,7
855,17/09/2011,1-2-15-23-40+4,15,40,1,23,2,4
856,14/09/2011,5-11-14-16-42+3,14,42,5,16,11,3
857,12/09/2011,13-18-30-32-45+2,13,45,18,32,30,2
858,10/09/2011,1-10-15-24-28+5,15,1,28,24,10,5
859,07/09/2011,3-12-13-40-41+7,13,40,41,3,12,7
860,05/09/2011,7-10-17-22-23+5,7,17,22,10,23,5
861,03/09/2011,7-13-41-42-47+5,42,41,7,13,47,5
862,31/08/2011,5-7-9-39-42+3,7,42,39,9,5,3
863,29/08/2011,3-10-12-30-46+2,46,30,12,3,10,2
864,27/08/2011,13-19-21-27-45+2,27,21,19,13,45,2
865,24/08/2011,3-4-17-36-47+4,3,36,47,4,17,4
866,22/08/2011,17-36-38-40-44+1,40,36,38,44,17,1
867,20/08/2011,21-22-31-40-49+4,21,40,49,31,22,4
868,17/08/2011,3-8-29-45-49+9,8,49,29,45,3,9
869,15/08/2011,1-3-4-8-23+8,23,3,8,4,1,8
870,13/08/2011,3-4-5-13-41+9,3,13,4,41,5,9
871,10/08/2011,4-27-28-29-38+2,28,4,27,29,38,2
872,08/08/2011,1-12-18-26-30+9,18,12,1,26,30,9
873,06/08/2011,4-13-15-17-39+4,17,13,15,4,39,4
874,03/08/2011,4-5-17-19-20+10,20,4,19,17,5,10
875,01/08/2011,10-25-32-37-43+3,32,37,43,10,25,3
876,30/07/2011,8-12-20-41-46+1,8,41,20,46,12,1
877,27/07/2011,4-5-6-7-11+10,6,11,7,5,4,10
878,25/07/2011,3-11-22-38-41+7,38,22,3,11,41,7
879,23/07/2011,13-18-32-43-46+5,43,32,18,13,46,5
880,20/07/2011,6-18-23-26-45+6,26,45,18,23,6,6
881,18/07/2011,5-19-26-38-47+7,19,5,38,47,26,7
882,16/07/2011,18-27-35-37-42+3,27,35,42,18,37,3
883,13/07/2011,4-12-16-41-46+6,4,46,41,12,16,6
884,11/07/2011,7-23-43-47-48+9,7,43,23,48,47,9
885,09/07/2011,4-15-31-44-45+6,15,4,31,45,44,6
886,06/07/2011,3-9-10-24-33+6,9,33,10,24,3,6
887,04/07/2011,14-25-31-37-46+4,14,46,31,25,37,4
888,02/07/2011,1-7-11-26-49+5,49,11,26,1,7,5
889,29/06/2011,1-11-18-37-38+4,38,11,37,1,18,4
890,27/06/2011,5-12-14-20-43+3,43,5,14,20,12,3
891,25/06/2011,6-10-17-39-43+3,39,43,10,17,6,3
892,22/06/2011,21-22-26-28-33+5,33,21,26,28,22,5
893,20/06/2011,2-8-23-27-36+9,27,2,23,8,36,9
894,18/06/2011,9-12-33-43-46+10,9,12,43,46,33,10
895,15/06/2011,9-36-37-41-47+8,47,41,9,37,36,8
896,13/06/2011,3-17-18-22-28+6,22,3,18,17,28,6
897,11/06/2011,5-32-37-39-44+5,39,32,44,37,5,5
898,08/06/2011,11-16-20-24-40+5,20,16,40,11,24,5
899,06/06/2011,10-13-22-30-45+1,10,30,45,22,13,1
900,04/06/2011,3-4-15-27-35+2,35,4,27,15,3,2
901,01/06/2011,25-26-30-32-45+5,30,45,32,25,26,5
902,30/05/2011,14-20-21-22-47+9,14,22,47,20,21,9
903,28/05/2011,1-2-3-5-43+9,2,5,3,1,43,9
904,25/05/2011,14-27-34-38-45+3,14,45,34,27,38,3
905,23/05/2011,15-19-29-33-38+3,15,29,38,19,33,3
906,21/05/2011,5-14-15-27-35+10,27,15,35,5,14,10
907,18/05/2011,16-17-23-27-47+1,27,23,16,17,47,1
908,16/05/2011,9-11-41-43-46+8,41,43,9,11,46,8
909,14/05/2011,3-31-35-38-42+8,38,31,35,42,3,8
910,11/05/2011,14-26-28-38-45+5,45,14,26,28,38,5
911,09/05/2011,3-13-22-26-48+7,13,48,3,26,22,7
912,07/05/2011,3-28-37-38-42+8,42,28,37,38,3,8
913,04/05/2011,7-11-13-29-44+2,44,29,11,7,13,2
914,02/05/2011,1-4-23-25-40+2,25,23,4,1,40,2
915,30/04/2011,2-8-9-42-49+3,8,49,42,9,2,3
916,27/04/2011,5-14-23-26-28+6,5,26,14,28,23,6
917,25/04/2011,2-10-18-21-34+2,18,2,21,34,10,2
918,23/04/2011,8-21-28-32-40+9,40,21,28,32,8,9
919,20/04/2011,15-17-18-33-41+9,15,41,18,17,33,9
920,18/04/2011,6-7-10-21-22+5,6,10,22,7,21,5
921,16/04/2011,6-17-24-35-47+8,17,35,24,47,6,8
922,13/04/2011,6-23-33-38-43+1,38,6,33,43,23,1
923,11/04/2011,3-13-22-32-47+6,13,47,22,3,32,6
924,09/04/2011,6-20-22-31-41+8,6,20,31,22,41,8
925,06/04/2011,1-12-19-32-44+3,12,19,1,32,44,3
926,04/04/2011,10-12-13-23-37+7,12,23,37,13,10,7
927,02/04/2011,5-7-24-35-46+3,5,24,7,46,35,3
928,30/03/2011,15-23-27-29-43+10,15,23,27,43,29,10
929,28/03/2011,10-15-16-43-46+1,15,10,16,46,43,1
930,26/03/2011,4-17-26-30-34+9,17,26,34,4,30,9
931,23/03/2011,4-10-13-21-24+5,13,4,24,21,10,5
932,21/03/2011,3-23-28-31-40+1,28,23,3,40,31,1
933,19/03/2011,1-10-11-23-26+8,26,10,11,23,1,8
934,16/03/2011,7-14-20-23-32+4,23,20,32,7,14,4
935,14/03/2011,27-32-34-36-38+7,32,38,36,34,27,7
936,12/03/2011,15-16-22-33-34+9,15,34,22,33,16,9
937,09/03/2011,3-9-15-29-43+8,9,43,3,29,15,8
938,07/03/2011,7-9-17-23-38+5,7,38,23,9,17,5
939,05/03/2011,11-27-31-44-45+2,11,45,44,27,31,2
940,02/03/2011,2-3-20-22-40+7,20,22,40,2,3,7
941,28/02/2011,17-20-31-40-49+6,20,49,40,17,31,6
942,26/02/2011,10-24-26-35-48+1,35,24,10,26,48,1
943,23/02/2011,2-5-21-28-33+10,5,2,33,21,28,10
944,21/02/2011,9-20-21-36-46+6,36,20,21,9,46,6
945,19/02/2011,1-2-25-32-49+6,25,2,49,32,1,6
946,16/02/2011,8-32-33-35-44+9,44,35,32,8,33,9
947,14/02/2011,9-31-35-40-48+1,31,35,40,9,48,1
948,12/02/2011,2-4-13-38-45+2,13,38,2,45,4,2
949,09/02/2011,15-27-31-41-43+7,15,31,41,27,43,7
950,07/02/2011,6-8-25-35-49+1,6,8,49,35,25,1
951,05/02/2011,1-6-22-31-37+7,31,22,37,6,1,7
952,02/02/2011,6-22-23-27-44+3,27,6,44,23,22,3
953,31/01/2011,3-10-13-20-43+5,20,10,13,43,3,5
954,29/01/2011,12-14-31-33-44+8,14,33,44,31,12,8
955,26/01/2011,6-17-23-45-48+1,23,45,6,48,17,1
956,24/01/2011,3-6-9-39-48+4,3,39,6,48,9,4
957,22/01/2011,6-8-13-27-31+7,13,27,6,31,8,7
958,19/01/2011,1-4-12-13-36+4,36,4,12,13,1,4
959,17/01/2011,21-24-36-48-49+5,48,49,36,24,21,5
960,15/01/2011,6-26-29-36-43+8,26,43,6,36,29,8
961,12/01/2011,17-28-30-40-41+7,41,40,30,28,17,7
962,10/01/2011,11-33-35-37-40+4,35,33,40,37,11,4
963,08/01/2011,12-30-31-34-47+10,47,34,12,30,31,10
964,05/01/2011,4-5-27-32-47+5,27,47,4,5,32,5
965,03/01/2011,10-18-30-34-37+2,34,37,10,18,30,2
966,01/01/2011,11-34-43-46-49+3,43,49,46,34,11,3
967,29/12/2010,11-15-29-46-47+3,47,15,46,29,11,3
968,27/12/2010,13-30-39-42-44+9,30,44,42,39,13,9
969,25/12/2010,7-10-16-29-30+5,16,30,29,7,10,5
970,22/12/2010,1-8-18-29-36+9,8,18,36,1,29,9
971,20/12/2010,6-9-13-23-32+4,32,23,9,6,13,4
972,18/12/2010,11-22-35-40-41+7,35,41,40,11,22,7
973,15/12/2010,4-6-16-28-37+8,37,6,16,28,4,8
974,13/12/2010,6-9-14-40-49+3,6,14,49,40,9,3
975,11/12/2010,3-9-11-28-38+1,38,3,9,11,28,1
976,08/12/2010,4-15-19-24-44+1,19,15,44,4,24,1
977,06/12/2010,13-25-30-33-36+9,13,30,33,25,36,9
978,04/12/2010,7-12-15-24-33+6,33,12,24,7,15,6
979,01/12/2010,14-31-32-34-46+3,34,14,32,31,46,3
980,29/11/2010,15-16-23-30-41+8,15,23,16,41,30,8
981,27/11/2010,9-10-15-43-44+5,9,43,15,44,10,5
982,24/11/2010,14-20-22-32-47+5,32,20,22,47,14,5
983,22/11/2010,4-17-21-23-26+2,4,21,17,23,26,2
984,20/11/2010,1-11-12-27-29+2,27,12,11,29,1,2
985,17/11/2010,4-9-30-38-46+10,30,38,4,9,46,10
986,15/11/2010,14-17-20-33-47+1,33,47,14,20,17,1
987,13/11/2010,5-17-25-29-38+2,5,17,25,38,29,2
988,10/11/2010,16-20-39-47-48+4,47,48,20,39,16,4
989,08/11/2010,6-9-14-35-47+9,35,6,9,14,47,9
990,06/11/2010,7-19-24-35-42+3,24,19,35,7,42,3
991,03/11/2010,6-15-33-46-49+1,46,33,15,6,49,1
992,01/11/2010,1-15-17-24-28+10,17,24,28,1,15,10
993,30/10/2010,4-14-22-35-38+5,38,35,4,22,14,5
994,27/10/2010,3-13-15-32-46+5,32,13,15,46,3,5
995,25/10/2010,4-10-36-40-41+10,4,36,40,10,41,10
996,23/10/2010,9-14-16-47-49+7,47,49,9,16,14,7
997,20/10/2010,11-13-18-24-33+7,13,24,33,18,11,7
998,18/10/2010,1-26-29-31-38+5,1,31,38,26,29,5
999,16/10/2010,1-13-22-37-46+9,37,22,46,13,1,9
1000,13/10/2010,9-22-25-33-44+3,33,22,9,44,25,3
1001,11/10/2010,1-4-9-20-35+8,9,20,35,4,1,8
1002,09/10/2010,2-17-23-26-43+3,17,43,23,2,26,3
1003,06/10/2010,6-25-33-37-43+1,33,6,43,25,37,1
1004,04/10/2010,7-9-29-31-46+8,7,46,31,29,9,8
1005,02/10/2010,7-13-16-35-41+1,35,13,16,41,7,1
1006,29/09/2010,25-26-32-33-41+3,41,32,33,25,26,3
1007,27/09/2010,1-15-22-23-46+9,15,1,23,22,46,9
1008,25/09/2010,5-12-21-29-42+2,42,5,12,29,21,2
1009,22/09/2010,2-14-17-37-38+1,37,38,2,14,17,1
1010,20/09/2010,1-17-25-37-45+9,1,37,25,45,17,9
1011,18/09/2010,1-7-11-33-43+1,7,43,33,11,1,1
1012,15/09/2010,1-8-30-38-40+6,40,1,30,8,38,6
1013,13/09/2010,8-25-33-39-43+8,33,39,25,43,8,8
1014,11/09/2010,7-13-36-41-45+5,36,41,45,13,7,5
1015,08/09/2010,13-21-24-44-47+3,24,47,21,44,13,3
1016,06/09/2010,17-19-22-29-43+8,29,22,17,19,43,8
1017,04/09/2010,9-11-15-42-49+3,11,42,9,49,15,3
1018,01/09/2010,16-20-21-33-39+2,20,39,33,21,16,2
1019,30/08/2010,3-16-22-28-49+4,22,49,28,3,16,4
1020,28/08/2010,13-16-18-19-20+2,13,16,18,20,19,2
1021,25/08/2010,19-23-36-39-49+3,39,49,23,19,36,3
1022,23/08/2010,9-16-28-41-49+5,49,41,9,28,16,5
1023,21/08/2010,8-14-29-44-48+7,8,44,14,48,29,7
1024,18/08/2010,23-27-43-46-49+6,49,43,46,27,23,6
1025,16/08/2010,13-22-28-31-40+9,13,22,40,28,31,9
1026,14/08/2010,9-11-21-27-49+5,21,27,9,49,11,5
1027,11/08/2010,5-7-8-22-26+2,7,22,8,26,5,2
1028,09/08/2010,7-8-15-18-25+6,7,15,18,8,25,6
1029,07/08/2010,5-6-27-43-46+7,43,6,46,27,5,7
1030,04/08/2010,8-9-22-32-46+8,32,8,46,22,9,8
1031,02/08/2010,16-32-37-38-44+3,16,32,44,38,37,3
1032,31/07/2010,2-8-25-28-44+4,2,25,44,28,8,4
1033,28/07/2010,7-10-25-37-47+10,25,37,7,10,47,10
1034,26/07/2010,4-23-37-42-43+7,4,42,37,23,43,7
1035,24/07/2010,7-16-18-33-43+5,18,43,16,7,33,5
1036,21/07/2010,3-9-21-43-45+1,43,45,21,3,9,1
1037,19/07/2010,10-16-24-27-47+5,27,24,16,10,47,5
1038,17/07/2010,20-22-28-32-47+6,32,28,47,20,22,6
1039,14/07/2010,5-11-26-30-48+1,48,30,5,26,11,1
1040,12/07/2010,11-15-24-38-47+6,47,11,15,24,38,6
1041,10/07/2010,12-27-30-32-42+7,27,32,12,42,30,7
1042,07/07/2010,20-26-31-47-49+10,20,47,49,26,31,10
1043,05/07/2010,22-31-33-39-43+10,39,33,43,22,31,10
1044,03/07/2010,2-10-28-33-46+8,10,46,2,33,28,8
1045,30/06/2010,14-17-18-28-44+2,14,44,28,18,17,2
1046,28/06/2010,12-19-41-42-49+8,41,49,42,19,12,8
1047,26/06/2010,7-11-16-37-47+10,47,16,11,37,7,10
1048,23/06/2010,1-16-27-35-41+1,16,27,41,1,35,1
1049,21/06/2010,24-35-37-45-48+2,45,35,24,37,48,2
1050,19/06/2010,19-21-23-36-49+4,21,23,19,36,49,4
1051,16/06/2010,3-9-15-40-48+10,40,48,15,9,3,10
1052,14/06/2010,15-23-45-48-49+2,15,48,23,49,45,2
1053,12/06/2010,15-24-30-43-48+7,30,43,48,24,15,7
1054,09/06/2010,14-20-24-44-48+10,14,48,44,24,20,10
1055,07/06/2010,26-28-29-42-48+1,29,48,42,28,26,1
1056,05/06/2010,22-31-37-43-45+5,37,43,31,45,22,5
1057,02/06/2010,11-14-17-23-43+10,43,11,14,23,17,10
1058,31/05/2010,5-32-33-46-49+1,46,49,32,5,33,1
1059,29/05/2010,21-26-33-46-49+1,33,21,49,26,46,1
1060,26/05/2010,3-6-22-35-47+1,47,3,35,22,6,1
1061,24/05/2010,3-8-12-29-35+1,8,35,29,12,3,1
1062,22/05/2010,2-17-40-46-48+10,2,48,40,46,17,10
1063,19/05/2010,12-17-24-30-38+7,24,12,17,38,30,7
1064,17/05/2010,9-26-27-29-36+5,9,27,26,29,36,5
1065,15/05/2010,9-27-31-32-44+8,32,31,44,27,9,8
1066,12/05/2010,14-22-23-27-28+4,28,22,27,14,23,4
1067,10/05/2010,4-10-33-35-41+5,41,4,35,33,10,5
1068,08/05/2010,1-16-29-31-39+2,16,29,31,39,1,2
1069,05/05/2010,4-10-18-27-30+1,10,30,18,27,4,1
1070,03/05/2010,8-11-12-26-48+6,8,11,12,26,48,6
1071,01/05/2010,3-6-28-39-42+5,39,28,3,42,6,5
1072,28/04/2010,9-25-34-38-49+1,34,49,9,25,38,1
1073,26/04/2010,4-7-24-29-46+10,29,24,4,46,7,10
1074,24/04/2010,3-17-27-34-41+4,17,34,27,3,41,4
1075,21/04/2010,1-9-24-26-35+4,24,26,35,9,1,4
1076,19/04/2010,2-17-22-38-44+8,44,22,17,38,2,8
1077,17/04/2010,9-16-24-32-42+3,24,42,16,9,32,3
1078,14/04/2010,2-9-12-21-29+7,9,12,29,2,21,7
1079,12/04/2010,4-11-31-36-46+10,4,36,11,31,46,10
1080,10/04/2010,13-22-33-36-49+4,33,13,49,36,22,4
1081,07/04/2010,2-11-28-33-43+1,28,11,2,33,43,1
1082,05/04/2010,17-18-21-36-47+6,17,18,36,21,47,6
1083,03/04/2010,20-35-39-42-48+2,35,39,20,48,42,2
1084,31/03/2010,21-28-39-46-49+1,46,28,21,39,49,1
1085,29/03/2010,2-34-41-44-46+2,2,44,41,34,46,2
1086,27/03/2010,9-21-42-43-46+6,43,42,9,21,46,6
1087,24/03/2010,8-9-28-35-42+6,28,9,35,8,42,6
1088,22/03/2010,25-29-34-44-47+9,44,34,25,47,29,9
1089,20/03/2010,2-15-28-36-49+3,15,36,28,49,2,3
1090,17/03/2010,1-9-18-24-46+7,46,1,24,18,9,7
1091,15/03/2010,1-4-15-18-38+6,18,15,1,4,38,6
1092,13/03/2010,6-8-16-32-37+7,32,37,16,6,8,7
1093,10/03/2010,1-13-36-44-48+2,36,13,44,1,48,2
1094,08/03/2010,10-11-23-43-49+10,23,11,43,49,10,10
1095,06/03/2010,5-9-18-26-36+9,5,18,26,9,36,9
1096,03/03/2010,2-17-23-25-37+7,17,37,23,25,2,7
1097,01/03/2010,8-11-19-48-49+7,19,11,8,48,49,7
1098,27/02/2010,2-10-13-35-40+1,13,40,2,10,35,1
1099,24/02/2010,1-2-27-31-45+8,45,2,1,27,31,8
1100,22/02/2010,11-18-24-41-48+2,41,48,18,11,24,2
1101,20/02/2010,23-34-36-39-49+8,34,49,36,39,23,8
1102,17/02/2010,22-23-26-29-40+5,23,40,26,22,29,5
1103,15/02/2010,8-15-24-39-48+8,48,39,24,8,15,8
1104,13/02/2010,1-3-7-14-38+5,1,7,38,3,14,5
1105,10/02/2010,6-11-12-19-45+10,6,45,19,12,11,10
1106,08/02/2010,7-13-24-36-42+4,36,13,24,7,42,4
1107,06/02/2010,5-16-18-34-37+5,16,37,18,5,34,5
1108,03/02/2010,7-13-30-44-48+7,44,48,7,30,13,7
1109,01/02/2010,1-18-29-39-40+2,29,1,39,40,18,2
1110,30/01/2010,18-21-26-44-47+3,44,26,18,21,47,3
1111,27/01/2010,5-10-15-43-45+9,10,15,43,45,5,9
1112,25/01/2010,6-8-31-36-45+9,6,8,31,45,36,9
1113,23/01/2010,2-13-24-39-48+1,24,39,2,13,48,1
1114,20/01/2010,13-28-37-45-48+9,13,37,48,45,28,9
1115,18/01/2010,7-8-22-28-38+10,8,7,22,28,38,10
1116,16/01/2010,3-21-32-33-38+10,21,38,32,3,33,10
1117,13/01/2010,4-7-14-31-37+8,31,4,14,37,7,8
1118,11/01/2010,6-20-24-31-36+4,24,20,31,36,6,4
1119,09/01/2010,4-14-23-35-46+7,35,4,14,23,46,7
1120,06/01/2010,19-31-38-44-49+3,19,49,31,44,38,3
1121,04/01/2010,18-21-32-33-41+9,33,21,41,18,32,9
1122,02/01/2010,5-17-23-43-49+4,43,5,23,49,17,4
1123,30/12/2009,2-5-15-21-39+10,21,39,5,2,15,10
1124,28/12/2009,12-15-23-27-46+6,23,12,15,27,46,6
1125,26/12/2009,6-7-16-25-41+5,7,6,41,25,16,5
1126,23/12/2009,15-17-18-24-44+6,24,44,18,17,15,6
1127,21/12/2009,3-27-28-38-42+9,38,42,28,3,27,9
1128,19/12/2009,6-9-15-16-40+6,40,15,16,6,9,6
1129,16/12/2009,15-23-30-39-49+5,39,15,23,49,30,5
1130,14/12/2009,8-13-26-38-46+2,46,8,26,13,38,2
1131,12/12/2009,4-13-18-30-39+1,4,30,13,18,39,1
1132,09/12/2009,1-11-22-23-31+1,1,31,11,22,23,1
1133,07/12/2009,19-20-33-42-43+5,20,42,43,33,19,5
1134,05/12/2009,7-16-22-28-39+7,28,22,7,16,39,7
1135,02/12/2009,10-20-21-28-47+6,10,47,20,28,21,6
1136,30/11/2009,7-12-23-27-43+6,12,43,7,23,27,6
1137,28/11/2009,15-35-37-39-41+4,35,37,41,15,39,4
1138,25/11/2009,11-14-15-33-39+6,14,33,39,15,11,6
1139,23/11/2009,3-12-13-30-37+8,13,12,3,37,30,8
1140,21/11/2009,12-20-33-40-46+6,20,33,46,40,12,6
1141,18/11/2009,1-19-20-22-24+6,24,20,22,19,1,6
1142,16/11/2009,19-20-27-32-36+7,20,32,36,19,27,7
1143,14/11/2009,16-24-28-39-47+9,39,16,47,28,24,9
1144,11/11/2009,7-17-22-41-47+6,41,47,22,17,7,6
1145,09/11/2009,1-2-3-29-48+9,3,2,29,48,1,9
1146,07/11/2009,1-3-13-18-41+1,1,41,13,3,18,1
1147,04/11/2009,18-19-22-23-33+1,33,18,19,22,23,1
1148,02/11/2009,9-17-23-34-40+9,17,34,23,40,9,9
1149,31/10/2009,23-27-30-36-39+2,23,39,36,27,30,2
1150,28/10/2009,7-8-11-30-37+3,8,11,7,37,30,3
1151,26/10/2009,1-3-42-47-49+7,49,47,42,1,3,7
1152,24/10/2009,15-27-28-38-39+10,39,28,15,38,27,10
1153,21/10/2009,1-10-15-26-49+7,10,49,26,15,1,7
1154,19/10/2009,3-4-6-11-31+1,4,31,11,3,6,1
1155,17/10/2009,8-12-16-20-49+5,12,49,8,20,16,5
1156,14/10/2009,6-24-35-36-42+2,6,35,36,42,24,2
1157,12/10/2009,7-28-38-43-48+5,38,7,48,43,28,5
1158,10/10/2009,1-3-16-23-38+3,3,38,1,23,16,3
1159,07/10/2009,1-4-12-21-46+8,4,1,21,12,46,8
1160,05/10/2009,11-12-20-21-32+4,21,12,20,11,32,4
1161,03/10/2009,7-9-15-47-49+7,47,15,49,7,9,7
1162,30/09/2009,2-5-33-35-40+4,33,35,40,5,2,4
1163,28/09/2009,3-16-20-30-44+4,30,20,16,3,44,4
1164,26/09/2009,2-21-25-37-43+9,2,37,43,21,25,9
1165,23/09/2009,4-5-24-42-47+6,24,42,4,47,5,6
1166,21/09/2009,3-4-7-38-46+2,3,4,38,46,7,2
1167,19/09/2009,12-19-27-33-38+7,12,27,38,33,19,7
1168,16/09/2009,7-21-25-30-40+1,40,7,21,25,30,1
1169,14/09/2009,9-18-22-32-43+1,9,18,43,32,22,1
1170,12/09/2009,4-7-11-29-41+4,41,11,4,29,7,4
1171,09/09/2009,1-7-12-22-23+4,1,12,23,22,7,4
1172,07/09/2009,4-8-21-31-39+2,8,21,4,31,39,2
1173,05/09/2009,1-17-20-37-44+8,1,37,17,44,20,8
1174,02/09/2009,5-6-12-15-17+1,17,5,12,6,15,1
1175,31/08/2009,1-5-13-16-20+2,16,13,1,5,20,2
1176,29/08/2009,7-19-23-27-34+7,34,7,27,23,19,7
1177,26/08/2009,7-14-31-38-44+1,44,31,7,38,14,1
1178,24/08/2009,11-18-22-28-33+2,22,18,33,28,11,2
1179,22/08/2009,8-21-27-29-31+10,31,21,8,27,29,10
1180,19/08/2009,7-28-33-35-42+10,35,42,7,33,28,10
1181,17/08/2009,2-9-14-17-25+9,2,9,17,14,25,9
1182,15/08/2009,1-24-27-32-41+9,1,41,32,24,27,9
1183,12/08/2009,6-17-33-34-39+5,6,33,17,34,39,5
1184,10/08/2009,2-5-22-24-31+6,5,22,31,2,24,6
1185,08/08/2009,2-16-20-38-41+9,41,20,16,38,2,9
1186,05/08/2009,10-20-29-40-43+7,40,10,29,20,43,7
1187,03/08/2009,9-18-26-38-49+8,9,38,18,26,49,8
1188,01/08/2009,10-18-22-44-45+6,44,10,18,45,22,6
1189,29/07/2009,3-14-16-25-35+3,16,25,14,35,3,3
1190,27/07/2009,7-13-18-47-48+4,18,47,7,13,48,4
1191,25/07/2009,3-14-27-33-40+9,27,40,3,14,33,9
1192,22/07/2009,17-24-28-35-45+6,24,35,45,28,17,6
1193,20/07/2009,5-23-27-34-44+1,27,23,44,34,5,1
1194,18/07/2009,9-14-26-34-44+9,44,14,26,34,9,9
1195,15/07/2009,1-4-14-23-25+10,4,1,23,14,25,10
1196,13/07/2009,2-18-20-26-34+1,26,2,20,34,18,1
1197,11/07/2009,5-14-17-35-42+1,14,17,35,5,42,1
1198,08/07/2009,4-5-6-10-16+3,16,4,10,6,5,3
1199,06/07/2009,12-31-32-44-45+2,12,31,32,44,45,2
1200,04/07/2009,4-8-27-39-43+3,39,4,8,43,27,3
1201,01/07/2009,5-13-28-29-34+4,34,5,28,13,29,4
1202,29/06/2009,9-10-28-35-43+8,35,43,9,28,10,8
1203,27/06/2009,3-4-6-13-41+8,13,4,3,41,6,8
1204,24/06/2009,4-16-17-21-22+1,17,21,22,16,4,1
1205,22/06/2009,17-28-36-41-42+4,36,17,42,28,41,4
1206,20/06/2009,21-26-27-33-49+7,26,27,49,21,33,7
1207,17/06/2009,3-8-27-37-41+2,3,27,41,8,37,2
1208,15/06/2009,11-21-40-41-49+4,49,11,41,21,40,4
1209,13/06/2009,16-24-28-39-46+4,39,16,46,28,24,4
1210,10/06/2009,27-42-45-48-49+7,45,42,27,49,48,7
1211,08/06/2009,22-25-29-31-41+5,31,29,41,25,22,5
1212,06/06/2009,13-15-32-33-46+10,32,46,13,33,15,10
1213,03/06/2009,14-21-26-32-46+6,46,21,32,26,14,6
1214,01/06/2009,18-24-26-35-47+1,18,26,47,24,35,1
1215,30/05/2009,10-14-25-30-34+9,30,25,34,14,10,9
1216,27/05/2009,3-5-7-23-48+7,7,48,5,3,23,7
1217,25/05/2009,3-6-25-40-46+4,46,40,6,3,25,4
1218,23/05/2009,3-13-25-33-38+3,38,13,33,3,25,3
1219,20/05/2009,3-15-23-28-35+10,35,28,15,3,23,10
1220,18/05/2009,26-28-34-35-49+4,49,26,35,34,28,4
1221,16/05/2009,1-2-7-26-44+9,1,2,26,44,7,9
1222,13/05/2009,12-36-38-39-49+10,38,36,49,39,12,10
1223,11/05/2009,9-15-27-34-48+6,15,27,48,9,34,6
1224,09/05/2009,20-22-28-30-45+3,45,28,22,30,20,3
1225,06/05/2009,13-20-36-44-48+1,48,36,13,20,44,1
1226,04/05/2009,1-12-23-33-46+1,33,1,23,12,46,1
1227,02/05/2009,5-7-11-15-23+1,7,15,11,5,23,1
1228,29/04/2009,4-15-26-29-30+3,4,30,29,26,15,3
1229,27/04/2009,4-9-21-34-37+2,9,37,21,34,4,2
1230,25/04/2009,9-20-23-34-49+8,34,23,49,9,20,8
1231,22/04/2009,2-31-33-43-49+9,2,31,49,33,43,9
1232,20/04/2009,11-12-34-38-43+3,11,34,38,43,12,3
1233,18/04/2009,12-20-31-32-45+8,31,20,45,12,32,8
1234,15/04/2009,12-23-37-39-43+8,23,43,37,12,39,8
1235,13/04/2009,9-11-20-24-30+1,20,24,30,11,9,1
1236,11/04/2009,2-5-19-21-23+7,21,5,2,23,19,7
1237,08/04/2009,7-10-33-34-46+6,46,33,10,34,7,6
1238,06/04/2009,28-31-33-43-48+7,43,33,48,31,28,7
1239,04/04/2009,8-27-37-41-45+6,37,41,27,8,45,6
1240,01/04/2009,22-27-30-37-45+3,37,27,30,22,45,3
1241,30/03/2009,24-29-32-45-47+10,32,47,45,29,24,10
1242,28/03/2009,19-22-23-26-27+2,19,26,23,22,27,2
1243,25/03/2009,5-10-15-33-34+7,10,34,15,33,5,7
1244,23/03/2009,1-2-10-25-33+4,1,25,10,2,33,4
1245,21/03/2009,2-15-32-39-45+10,45,32,15,2,39,10
1246,18/03/2009,3-20-34-39-42+2,42,3,39,20,34,2
1247,16/03/2009,27-35-36-44-45+2,27,45,35,36,44,2
1248,14/03/2009,11-18-20-27-38+6,27,18,20,11,38,6
1249,11/03/2009,4-7-8-11-22+5,4,7,11,22,8,5
1250,09/03/2009,3-5-27-32-40+9,27,32,5,40,3,9
1251,07/03/2009,2-15-22-24-36+8,36,15,24,2,22,8
1252,04/03/2009,7-9-10-25-29+6,7,9,29,25,10,6
1253,02/03/2009,8-14-29-41-48+10,41,29,14,48,8,10
1254,28/02/2009,14-16-25-41-45+10,45,14,41,25,16,10
1255,25/02/2009,4-15-21-30-36+4,15,4,21,30,36,4
